"Step","Group: text1-vision100 - evaluation/blimp/binding","Group: text1-vision100 - evaluation/blimp/binding__MIN","Group: text1-vision100 - evaluation/blimp/binding__MAX","Group: text1-vision10 - evaluation/blimp/binding","Group: text1-vision10 - evaluation/blimp/binding__MIN","Group: text1-vision10 - evaluation/blimp/binding__MAX","Group: text10-vision10 - evaluation/blimp/binding","Group: text10-vision10 - evaluation/blimp/binding__MIN","Group: text10-vision10 - evaluation/blimp/binding__MAX","Group: text10-vision100 - evaluation/blimp/binding","Group: text10-vision100 - evaluation/blimp/binding__MIN","Group: text10-vision100 - evaluation/blimp/binding__MAX","Group: text1-vision1 - evaluation/blimp/binding","Group: text1-vision1 - evaluation/blimp/binding__MIN","Group: text1-vision1 - evaluation/blimp/binding__MAX","Group: text10-vision1 - evaluation/blimp/binding","Group: text10-vision1 - evaluation/blimp/binding__MIN","Group: text10-vision1 - evaluation/blimp/binding__MAX","Group: text10-vision0 - evaluation/blimp/binding","Group: text10-vision0 - evaluation/blimp/binding__MIN","Group: text10-vision0 - evaluation/blimp/binding__MAX","Group: text1-vision0 - evaluation/blimp/binding","Group: text1-vision0 - evaluation/blimp/binding__MIN","Group: text1-vision0 - evaluation/blimp/binding__MAX"
"4798","59.650001525878906","59.650001525878906","59.650001525878906","59.16999816894531","59.16999816894531","59.16999816894531","","","","","","","","","","","","","","","","","",""
"4841","","","","","","","","","","","","","","","","58.279998779296875","58.279998779296875","58.279998779296875","","","","","",""
"4855","","","","","","","56.720001220703125","56.720001220703125","56.720001220703125","","","","","","","","","","","","","","",""
"4875","","","","","","","","","","","","","","","","","","","57.27000045776367","57.27000045776367","57.27000045776367","","",""
"4941","","","","","","","","","","54.31999969482422","54.31999969482422","54.31999969482422","","","","","","","","","","","",""
"4949","59.630001068115234","59.630001068115234","59.630001068115234","59.13999938964844","59.13999938964844","59.13999938964844","","","","","","","","","","","","","","","","","",""
"4961","","","","","","","","","","","","","","","","","","","","","","62.36000061035156","62.36000061035156","62.36000061035156"
"4963","","","","","","","","","","","","","54.599998474121094","54.599998474121094","54.599998474121094","","","","","","","","",""
"5020","","","","","","","","","","","","","","","","57.4900016784668","57.4900016784668","57.4900016784668","","","","","",""
"5034","","","","","","","56.43000030517578","56.43000030517578","56.43000030517578","","","","","","","","","","","","","","",""
"5049","","","","","","","","","","","","","","","","","","","56.380001068115234","56.380001068115234","56.380001068115234","","",""
"5120","","","","","","","","","","52.4900016784668","52.4900016784668","52.4900016784668","","","","","","","","","","","",""
"5127","","","","","","","56.650001525878906","56.650001525878906","56.650001525878906","","","","","","","","","","","","","","",""
"5135","","","","","","","","","","","","","","","","","","","","","","62.209999084472656","62.209999084472656","62.209999084472656"
"5136","58.79999923706055","58.79999923706055","58.79999923706055","59.13999938964844","59.13999938964844","59.13999938964844","","","","","","","","","","","","","","","","","",""
"5137","","","","","","","","","","","","","","","","","","","","","","62.209999084472656","62.209999084472656","62.209999084472656"
"5142","","","","","","","","","","","","","54.540000915527344","54.540000915527344","54.540000915527344","","","","","","","","",""
"5199","","","","","","","","","","","","","","","","58.88999938964844","58.88999938964844","58.88999938964844","","","","","",""
"5223","","","","","","","","","","","","","","","","","","","58.099998474121094","58.099998474121094","58.099998474121094","","",""
"5287","57.790000915527344","57.790000915527344","57.790000915527344","58.470001220703125","58.470001220703125","58.470001220703125","","","","","","","","","","","","","","","","","",""
"5299","","","","","","","","","","55.52000045776367","55.52000045776367","55.52000045776367","","","","","","","","","","","",""
"5306","","","","","","","58.0099983215332","58.0099983215332","58.0099983215332","","","","","","","","","","","","","","",""
"5321","","","","","","","","","","","","","55.119998931884766","55.119998931884766","55.119998931884766","","","","","","","","",""
"5330","58.189998626708984","58.189998626708984","58.189998626708984","56.040000915527344","56.040000915527344","56.040000915527344","","","","","","","","","","","","","","","","","",""
"5378","","","","","","","","","","","","","","","","58.849998474121094","58.849998474121094","58.849998474121094","","","","","",""
"5397","","","","","","","","","","","","","","","","","","","57.75","57.75","57.75","","",""
"5414","","","","","","","","","","","","","54.04999923706055","54.04999923706055","54.04999923706055","","","","","","","","",""
"5478","","","","","","","","","","54.40999984741211","54.40999984741211","54.40999984741211","","","","","","","","","","","",""
"5485","","","","","","","61.189998626708984","61.189998626708984","61.189998626708984","","","","","","","","","","","","","","",""
"5509","57.849998474121094","57.849998474121094","57.849998474121094","60.369998931884766","60.369998931884766","60.369998931884766","","","","","","","","","","","","","","","","","",""
"5557","","","","","","","","","","","","","","","","58.72999954223633","58.72999954223633","58.72999954223633","","","","","",""
"5571","","","","","","","","","","56.029998779296875","56.029998779296875","56.029998779296875","","","","","","","60.630001068115234","60.630001068115234","60.630001068115234","","",""
"5593","","","","","","","","","","","","","54.290000915527344","54.290000915527344","54.290000915527344","","","","","","","","",""
"5659","","","","","","","","","","","","","","","","","","","59.2599983215332","59.2599983215332","59.2599983215332","","",""
"5664","","","","","","","56.97999954223633","56.97999954223633","56.97999954223633","","","","","","","","","","","","","","",""
"5688","57.13999938964844","57.13999938964844","57.13999938964844","59.970001220703125","59.970001220703125","59.970001220703125","","","","","","","","","","","","","","","","","",""
"5736","","","","","","","","","","","","","","","","57.04999923706055","57.04999923706055","57.04999923706055","","","","","",""
"5750","","","","","","","","","","56.75","56.75","56.75","","","","","","","","","","","",""
"5772","","","","","","","","","","","","","55.38999938964844","55.38999938964844","55.38999938964844","","","","","","","","",""
"5829","","","","","","","","","","","","","","","","58.220001220703125","58.220001220703125","58.220001220703125","","","","","",""
"5833","","","","","","","","","","","","","","","","","","","60.11000061035156","60.11000061035156","60.11000061035156","","",""
"5843","","","","","","","58.0099983215332","58.0099983215332","58.0099983215332","","","","","","","","","","","","","","",""
"5867","58.369998931884766","58.369998931884766","58.369998931884766","61.91999816894531","61.91999816894531","61.91999816894531","","","","","","","","","","","","","","","","","",""
"5929","","","","","","","","","","56.779998779296875","56.779998779296875","56.779998779296875","","","","","","","","","","","",""
"5951","","","","","","","","","","","","","55.189998626708984","55.189998626708984","55.189998626708984","","","","","","","","",""
"5970","59.560001373291016","59.560001373291016","59.560001373291016","","","","","","","","","","","","","","","","","","","","",""
"5977","59.560001373291016","59.560001373291016","59.560001373291016","","","","","","","","","","","","","","","","","","","","",""
"6003","","","","62.2599983215332","62.2599983215332","62.2599983215332","","","","","","","","","","","","","","","","","",""
"6007","","","","","","","","","","","","","","","","","","","58.849998474121094","58.849998474121094","58.849998474121094","","",""
"6008","","","","","","","","","","","","","","","","57.790000915527344","57.790000915527344","57.790000915527344","","","","","",""
"6010","","","","62.2599983215332","62.2599983215332","62.2599983215332","","","","","","","","","","","","","","","","","",""
"6022","","","","","","","59.290000915527344","59.290000915527344","59.290000915527344","","","","","","","","","","","","","","",""
"6074","57.97999954223633","57.97999954223633","57.97999954223633","","","","","","","","","","","","","","","","","","","","",""
"6097","","","","60.95000076293945","60.95000076293945","60.95000076293945","","","","","","","","","","","","","","","","","",""
"6108","","","","","","","","","","58.09000015258789","58.09000015258789","58.09000015258789","","","","","","","","","","","",""
"6130","","","","","","","","","","","","","54.65999984741211","54.65999984741211","54.65999984741211","","","","","","","","",""
"6181","","","","","","","","","","","","","","","","","","","59.630001068115234","59.630001068115234","59.630001068115234","","",""
"6187","","","","","","","","","","","","","","","","56.709999084472656","56.709999084472656","56.709999084472656","","","","","",""
"6201","","","","","","","59.47999954223633","59.47999954223633","59.47999954223633","","","","","","","","","","","","","","",""
"6243","58.650001525878906","58.650001525878906","58.650001525878906","","","","","","","","","","","","","","","","","","","","",""
"6276","","","","62.02000045776367","62.02000045776367","62.02000045776367","","","","","","","","","","","","","","","","","",""
"6287","","","","","","","","","","56.400001525878906","56.400001525878906","56.400001525878906","","","","","","","","","","","",""
"6309","","","","","","","","","","","","","54.900001525878906","54.900001525878906","54.900001525878906","","","","","","","","",""
"6355","","","","","","","","","","","","","","","","","","","59.900001525878906","59.900001525878906","59.900001525878906","","",""
"6366","","","","","","","","","","","","","","","","60.22999954223633","60.22999954223633","60.22999954223633","","","","","",""
"6380","","","","","","","60.91999816894531","60.91999816894531","60.91999816894531","","","","","","","","","","","","","","",""
"6422","60.47999954223633","60.47999954223633","60.47999954223633","","","","","","","","","","","","","","","","","","","","",""
"6455","","","","62.209999084472656","62.209999084472656","62.209999084472656","","","","","","","","","","","","","","","","","",""
"6466","","","","","","","","","","56.439998626708984","56.439998626708984","56.439998626708984","","","","","","","","","","","",""
"6488","","","","","","","","","","","","","57.54999923706055","57.54999923706055","57.54999923706055","","","","","","","","",""
"6529","","","","","","","","","","","","","","","","","","","61.25","61.25","61.25","","",""
"6545","","","","","","","","","","","","","","","","61.52000045776367","61.52000045776367","61.52000045776367","","","","","",""
"6559","","","","","","","57.66999816894531","57.66999816894531","57.66999816894531","","","","","","","","","","","","","","",""
"6601","60.33000183105469","60.33000183105469","60.33000183105469","","","","","","","","","","","","","","","","","","","","",""
"6634","","","","61.529998779296875","61.529998779296875","61.529998779296875","","","","","","","","","","","","","","","","","",""
"6645","","","","","","","","","","57.150001525878906","57.150001525878906","57.150001525878906","","","","","","","","","","","",""
"6652","","","","","","","58.189998626708984","58.189998626708984","58.189998626708984","","","","","","","","","","","","","","",""
"6667","","","","","","","","","","","","","56.25","56.25","56.25","","","","","","","","",""
"6703","","","","","","","","","","","","","","","","","","","61.310001373291016","61.310001373291016","61.310001373291016","","",""
"6724","","","","","","","","","","","","","","","","61.400001525878906","61.400001525878906","61.400001525878906","","","","","",""
"6780","59.220001220703125","59.220001220703125","59.220001220703125","","","","","","","","","","","","","","","","","","","","",""
"6787","59.220001220703125","59.220001220703125","59.220001220703125","","","","","","","","","","","","","","","","","","","","",""
"6813","","","","61.09000015258789","61.09000015258789","61.09000015258789","","","","","","","","","","","","","","","","","",""
"6820","","","","","","","","","","","","","56.630001068115234","56.630001068115234","56.630001068115234","","","","","","","","",""
"6824","","","","","","","","","","58.130001068115234","58.130001068115234","58.130001068115234","","","","","","","","","","","",""
"6831","","","","","","","60.36000061035156","60.36000061035156","60.36000061035156","","","","","","","","","","","","","","",""
"6874","59.650001525878906","59.650001525878906","59.650001525878906","","","","","","","","","","","","","","","","","","","","",""
"6877","","","","","","","","","","","","","","","","","","","62.04999923706055","62.04999923706055","62.04999923706055","","",""
"6903","","","","","","","","","","","","","","","","61.06999969482422","61.06999969482422","61.06999969482422","","","","","",""
"6917","","","","","","","","","","58.5","58.5","58.5","","","","","","","","","","","",""
"6949","","","","63.2400016784668","63.2400016784668","63.2400016784668","","","","","","","","","","","","","","","","","",""
"6965","","","","","","","","","","","","","","","","","","","61.84000015258789","61.84000015258789","61.84000015258789","","",""
"7010","","","","","","","60.86000061035156","60.86000061035156","60.86000061035156","","","","","","","","","","","","","","",""
"7025","","","","","","","","","","","","","57.209999084472656","57.209999084472656","57.209999084472656","","","","","","","","",""
"7053","57.95000076293945","57.95000076293945","57.95000076293945","","","","","","","","","","","","","","","","","","","","",""
"7082","","","","","","","","","","","","","","","","63.36000061035156","63.36000061035156","63.36000061035156","","","","","",""
"7096","","","","","","","","","","57.849998474121094","57.849998474121094","57.849998474121094","","","","","","","","","","","",""
"7128","","","","62.0099983215332","62.0099983215332","62.0099983215332","","","","","","","","","","","","","","","","","",""
"7139","","","","","","","","","","","","","","","","","","","63.72999954223633","63.72999954223633","63.72999954223633","","",""
"7175","","","","","","","","","","","","","","","","60.18000030517578","60.18000030517578","60.18000030517578","","","","","",""
"7189","","","","","","","60.27000045776367","60.27000045776367","60.27000045776367","","","","","","","","","","","","","","",""
"7204","","","","","","","","","","","","","55.88999938964844","55.88999938964844","55.88999938964844","","","","","","","","",""
"7232","59.04999923706055","59.04999923706055","59.04999923706055","","","","","","","","","","","","","","","","","","","","",""
"7275","","","","","","","","","","56.349998474121094","56.349998474121094","56.349998474121094","","","","","","","","","","","",""
"7307","","","","59.65999984741211","59.65999984741211","59.65999984741211","","","","","","","","","","","","","","","","","",""
"7313","","","","","","","","","","","","","","","","","","","64.01000213623047","64.01000213623047","64.01000213623047","","",""
"7314","","","","59.65999984741211","59.65999984741211","59.65999984741211","","","","","","","","","","","","","","","","","",""
"7315","","","","60.77000045776367","60.77000045776367","60.77000045776367","","","","","","","","","","","","","","","","","",""
"7354","","","","","","","","","","","","","","","","63.58000183105469","63.58000183105469","63.58000183105469","","","","","",""
"7383","","","","","","","","","","","","","55.34000015258789","55.34000015258789","55.34000015258789","","","","","","","","",""
"7411","59.08000183105469","59.08000183105469","59.08000183105469","","","","","","","","","","","","","","","","","","","","",""
"7454","","","","","","","58.58000183105469","58.58000183105469","58.58000183105469","57.63999938964844","57.63999938964844","57.63999938964844","","","","","","","","","","","",""
"7487","","","","","","","","","","","","","","","","","","","63.59000015258789","63.59000015258789","63.59000015258789","","",""
"7494","","","","62.099998474121094","62.099998474121094","62.099998474121094","","","","","","","","","","","","","","","","","",""
"7533","","","","","","","","","","","","","","","","62.66999816894531","62.66999816894531","62.66999816894531","","","","","",""
"7562","","","","","","","","","","","","","57.470001220703125","57.470001220703125","57.470001220703125","","","","","","","","",""
"7590","59.56999969482422","59.56999969482422","59.56999969482422","","","","","","","","","","","","","","","","","","","","",""
"7633","","","","","","","58.189998626708984","58.189998626708984","58.189998626708984","57.81999969482422","57.81999969482422","57.81999969482422","","","","","","","","","","","",""
"7661","","","","","","","","","","","","","","","","","","","62.93000030517578","62.93000030517578","62.93000030517578","","",""
"7673","","","","61.709999084472656","61.709999084472656","61.709999084472656","","","","","","","","","","","","","","","","","",""
"7712","","","","","","","","","","","","","","","","64.62000274658203","64.62000274658203","64.62000274658203","","","","","",""
"7741","","","","","","","","","","","","","56.2599983215332","56.2599983215332","56.2599983215332","","","","","","","","",""
"7769","58.58000183105469","58.58000183105469","58.58000183105469","","","","","","","","","","","","","","","","","","","","",""
"7812","","","","","","","58.209999084472656","58.209999084472656","58.209999084472656","60.09000015258789","60.09000015258789","60.09000015258789","","","","","","","","","","","",""
"7835","","","","","","","","","","","","","","","","","","","64.51000213623047","64.51000213623047","64.51000213623047","","",""
"7852","","","","60.5099983215332","60.5099983215332","60.5099983215332","","","","","","","","","","","","","","","","","",""
"7862","58.77000045776367","58.77000045776367","58.77000045776367","","","","","","","","","","","","","","","","","","","","",""
"7891","","","","","","","","","","","","","","","","61.650001525878906","61.650001525878906","61.650001525878906","","","","","",""
"7920","","","","","","","","","","","","","57.58000183105469","57.58000183105469","57.58000183105469","","","","","","","","",""
"7945","","","","60.310001373291016","60.310001373291016","60.310001373291016","","","","","","","","","","","","","","","","","",""
"7991","","","","","","","57.13999938964844","57.13999938964844","57.13999938964844","59.20000076293945","59.20000076293945","59.20000076293945","","","","","","","","","","","",""
"8009","","","","","","","","","","","","","","","","","","","66.47000122070312","66.47000122070312","66.47000122070312","","",""
"8041","60.34000015258789","60.34000015258789","60.34000015258789","","","","","","","","","","","","","","","","","","","","",""
"8070","","","","","","","","","","","","","","","","64.48999786376953","64.48999786376953","64.48999786376953","","","","","",""
"8084","","","","","","","58.369998931884766","58.369998931884766","58.369998931884766","","","","","","","","","","","","","","",""
"8099","","","","","","","","","","","","","57.52000045776367","57.52000045776367","57.52000045776367","","","","","","","","",""
"8124","","","","59.959999084472656","59.959999084472656","59.959999084472656","","","","","","","","","","","","","","","","","",""
"8170","","","","","","","","","","57.119998931884766","57.119998931884766","57.119998931884766","","","","","","","","","","","",""
"8183","","","","","","","","","","","","","","","","","","","63.63999938964844","63.63999938964844","63.63999938964844","","",""
"8220","60.36000061035156","60.36000061035156","60.36000061035156","","","","","","","","","","","","","","","","","","","","",""
"8249","","","","","","","","","","","","","","","","63.060001373291016","63.060001373291016","63.060001373291016","","","","","",""
"8263","","","","","","","59.779998779296875","59.779998779296875","59.779998779296875","","","","","","","","","","","","","","",""
"8278","","","","","","","","","","","","","59.47999954223633","59.47999954223633","59.47999954223633","","","","","","","","",""
"8303","","","","60.599998474121094","60.599998474121094","60.599998474121094","","","","","","","","","","","","","","","","","",""
"8349","","","","","","","","","","57.540000915527344","57.540000915527344","57.540000915527344","","","","","","","","","","","",""
"8357","","","","","","","","","","","","","","","","","","","65.69999694824219","65.69999694824219","65.69999694824219","","",""
"8371","","","","","","","","","","","","","57.84000015258789","57.84000015258789","57.84000015258789","","","","","","","","",""
"8399","59.79999923706055","59.79999923706055","59.79999923706055","","","","","","","","","","","","","","","","","","","","",""
"8428","","","","","","","","","","","","","","","","64.30999755859375","64.30999755859375","64.30999755859375","","","","","",""
"8442","","","","","","","59.56999969482422","59.56999969482422","59.56999969482422","59.189998626708984","59.189998626708984","59.189998626708984","","","","","","","","","","","",""
"8445","","","","","","","","","","","","","","","","","","","65.91000366210938","65.91000366210938","65.91000366210938","","",""
"8482","","","","60.45000076293945","60.45000076293945","60.45000076293945","","","","","","","","","","","","","","","","","",""
"8550","","","","","","","","","","","","","57.45000076293945","57.45000076293945","57.45000076293945","","","","","","","","",""
"8578","60.45000076293945","60.45000076293945","60.45000076293945","","","","","","","","","","","","","","","","","","","","",""
"8607","","","","","","","","","","","","","","","","63.79999923706055","63.79999923706055","63.79999923706055","","","","","",""
"8619","","","","","","","","","","","","","","","","","","","67.16000366210938","67.16000366210938","67.16000366210938","","",""
"8621","","","","","","","60.09000015258789","60.09000015258789","60.09000015258789","58.560001373291016","58.560001373291016","58.560001373291016","","","","","","","","","","","",""
"8628","","","","","","","","","","58.560001373291016","58.560001373291016","58.560001373291016","","","","","","","","","","","",""
"8661","","","","59.970001220703125","59.970001220703125","59.970001220703125","","","","","","","","","","","","","","","","","",""
"8700","","","","","","","","","","","","","","","","63.86000061035156","63.86000061035156","63.86000061035156","","","","","",""
"8715","","","","","","","","","","55.66999816894531","55.66999816894531","55.66999816894531","","","","","","","","","","","",""
"8729","","","","","","","","","","","","","57.75","57.75","57.75","","","","","","","","",""
"8757","60.38999938964844","60.38999938964844","60.38999938964844","","","","","","","","","","","","","","","","","","","","",""
"8793","","","","","","","","","","","","","","","","","","","66.0999984741211","66.0999984741211","66.0999984741211","","",""
"8800","","","","","","","59.599998474121094","59.599998474121094","59.599998474121094","","","","","","","","","","","","","","",""
"8840","","","","62.970001220703125","62.970001220703125","62.970001220703125","","","","","","","","","","","","","","","","","",""
"8879","","","","","","","","","","","","","","","","65.11000061035156","65.11000061035156","65.11000061035156","","","","","",""
"8894","","","","","","","","","","60.36000061035156","60.36000061035156","60.36000061035156","","","","","","","","","","","",""
"8908","","","","","","","","","","","","","59.540000915527344","59.540000915527344","59.540000915527344","","","","","","","","",""
"8936","58.849998474121094","58.849998474121094","58.849998474121094","","","","","","","","","","","","","","","","","","","","",""
"8967","","","","","","","","","","","","","","","","","","","68.66000366210938","68.66000366210938","68.66000366210938","","",""
"8979","","","","","","","59.709999084472656","59.709999084472656","59.709999084472656","","","","","","","","","","","","","","",""
"9019","","","","62.56999969482422","62.56999969482422","62.56999969482422","","","","","","","","","","","","","","","","","",""
"9058","","","","","","","","","","","","","","","","65.20999908447266","65.20999908447266","65.20999908447266","","","","","",""
"9073","","","","","","","","","","58.52000045776367","58.52000045776367","58.52000045776367","","","","","","","","","","","",""
"9087","","","","","","","","","","","","","57.41999816894531","57.41999816894531","57.41999816894531","","","","","","","","",""
"9115","58.310001373291016","58.310001373291016","58.310001373291016","","","","","","","","","","","","","","","","","","","","",""
"9141","","","","","","","","","","","","","","","","","","","66.47000122070312","66.47000122070312","66.47000122070312","","",""
"9158","","","","","","","61.0099983215332","61.0099983215332","61.0099983215332","","","","","","","","","","","","","","",""
"9198","","","","60.939998626708984","60.939998626708984","60.939998626708984","","","","","","","","","","","","","","","","","",""
"9205","","","","60.939998626708984","60.939998626708984","60.939998626708984","","","","","","","","","","","","","","","","","",""
"9206","","","","61.439998626708984","61.439998626708984","61.439998626708984","","","","","","","","","","","","","","","","","",""
"9218","59.11000061035156","59.11000061035156","59.11000061035156","","","","","","","","","","","","","","","","","","","","",""
"9237","","","","","","","","","","","","","","","","65.44999694824219","65.44999694824219","65.44999694824219","","","","","",""
"9252","","","","","","","","","","60.45000076293945","60.45000076293945","60.45000076293945","","","","","","","","","","","",""
"9266","","","","","","","","","","","","","57.790000915527344","57.790000915527344","57.790000915527344","","","","","","","","",""
"9315","","","","","","","","","","","","","","","","","","","67.11000061035156","67.11000061035156","67.11000061035156","","",""
"9337","","","","","","","59.84000015258789","59.84000015258789","59.84000015258789","","","","","","","","","","","","","","",""
"9385","","","","62.150001525878906","62.150001525878906","62.150001525878906","","","","","","","","","","","","","","","","","",""
"9387","60.02000045776367","60.02000045776367","60.02000045776367","","","","","","","","","","","","","","","","","","","","",""
"9416","","","","","","","","","","","","","","","","65.75","65.75","65.75","","","","","",""
"9431","","","","","","","","","","59.79999923706055","59.79999923706055","59.79999923706055","","","","","","","","","","","",""
"9445","","","","","","","","","","","","","57.20000076293945","57.20000076293945","57.20000076293945","","","","","","","","",""
"9478","","","","61.54999923706055","61.54999923706055","61.54999923706055","","","","","","","","","","","","","","","","","",""
"9489","","","","","","","","","","","","","","","","","","","68.05999755859375","68.05999755859375","68.05999755859375","","",""
"9516","","","","","","","59.04999923706055","59.04999923706055","59.04999923706055","","","","","","","","","","","","","","",""
"9566","60.27000045776367","60.27000045776367","60.27000045776367","","","","","","","","","","","","","","","","","","","","",""
"9595","","","","","","","","","","","","","","","","64.7699966430664","64.7699966430664","64.7699966430664","","","","","",""
"9609","","","","","","","61.88999938964844","61.88999938964844","61.88999938964844","","","","","","","","","","","","","","",""
"9610","","","","","","","","","","59.779998779296875","59.779998779296875","59.779998779296875","","","","","","","","","","","",""
"9624","","","","","","","","","","","","","59.040000915527344","59.040000915527344","59.040000915527344","","","","","","","","",""
"9657","","","","60.459999084472656","60.459999084472656","60.459999084472656","","","","","","","","","","","","","","","","","",""
"9663","","","","","","","","","","","","","","","","","","","67.4800033569336","67.4800033569336","67.4800033569336","","",""
"9745","59.36000061035156","59.36000061035156","59.36000061035156","","","","","","","","","","","","","","","","","","","","",""
"9751","","","","","","","","","","","","","","","","","","","67.51000213623047","67.51000213623047","67.51000213623047","","",""
"9774","","","","","","","","","","","","","","","","67.04000091552734","67.04000091552734","67.04000091552734","","","","","",""
"9777","","","","","","","","","","","","","58.619998931884766","58.619998931884766","58.619998931884766","","","","","","","","",""
"9788","","","","","","","63.63999938964844","63.63999938964844","63.63999938964844","","","","","","","","","","","","","","",""
"9789","","","","","","","","","","60.310001373291016","60.310001373291016","60.310001373291016","","","","","","","","","","","",""
"9836","","","","61.380001068115234","61.380001068115234","61.380001068115234","","","","","","","","","","","","","","","","","",""
"9882","","","","","","","","","","59.380001068115234","59.380001068115234","59.380001068115234","","","","","","","","","","","",""
"9896","","","","","","","","","","","","","57.61000061035156","57.61000061035156","57.61000061035156","","","","","","","","",""
"9924","59.65999984741211","59.65999984741211","59.65999984741211","","","","","","","","","","","","","","","","","","","","",""
"9925","","","","","","","","","","","","","","","","","","","68.56999969482422","68.56999969482422","68.56999969482422","","",""
"9953","","","","","","","","","","","","","","","","66.27999877929688","66.27999877929688","66.27999877929688","","","","","",""
"9967","","","","","","","60.720001220703125","60.720001220703125","60.720001220703125","","","","","","","","","","","","","","",""
"10015","","","","61.470001220703125","61.470001220703125","61.470001220703125","","","","","","","","","","","","","","","","","",""
"10046","","","","","","","","","","","","","","","","67.29000091552734","67.29000091552734","67.29000091552734","","","","","",""
"10061","","","","","","","","","","61.040000915527344","61.040000915527344","61.040000915527344","","","","","","","","","","","",""
"10075","","","","","","","","","","","","","58.790000915527344","58.790000915527344","58.790000915527344","","","","","","","","",""
"10099","","","","","","","","","","","","","","","","","","","67.69000244140625","67.69000244140625","67.69000244140625","","",""
"10103","59.130001068115234","59.130001068115234","59.130001068115234","","","","","","","","","","","","","","","","","","","","",""
"10146","","","","","","","62.18000030517578","62.18000030517578","62.18000030517578","","","","","","","","","","","","","","",""
"10194","","","","62.0099983215332","62.0099983215332","62.0099983215332","","","","","","","","","","","","","","","","","",""
"10196","59.380001068115234","59.380001068115234","59.380001068115234","","","","","","","","","","","","","","","","","","","","",""
"10225","","","","","","","","","","","","","","","","68.33999633789062","68.33999633789062","68.33999633789062","","","","","",""
"10240","","","","","","","","","","60.16999816894531","60.16999816894531","60.16999816894531","","","","","","","","","","","",""
"10254","","","","","","","","","","","","","57.22999954223633","57.22999954223633","57.22999954223633","","","","","","","","",""
"10273","","","","","","","","","","","","","","","","","","","66.48999786376953","66.48999786376953","66.48999786376953","","",""
"10325","","","","","","","63.38999938964844","63.38999938964844","63.38999938964844","","","","","","","","","","","","","","",""
"10373","","","","61.88999938964844","61.88999938964844","61.88999938964844","","","","","","","","","","","","","","","","","",""
"10375","56.08000183105469","56.08000183105469","56.08000183105469","","","","","","","","","","","","","","","","","","","","",""
"10404","","","","","","","","","","","","","","","","67.5","67.5","67.5","","","","","",""
"10419","","","","","","","","","","61.18000030517578","61.18000030517578","61.18000030517578","","","","","","","","","","","",""
"10433","","","","","","","","","","","","","59.16999816894531","59.16999816894531","59.16999816894531","","","","","","","","",""
"10447","","","","","","","","","","","","","","","","","","","66.83999633789062","66.83999633789062","66.83999633789062","","",""
"10504","","","","","","","63.68000030517578","63.68000030517578","63.68000030517578","","","","","","","","","","","","","","",""
"10552","","","","60.7599983215332","60.7599983215332","60.7599983215332","","","","","","","","","","","","","","","","","",""
"10554","58.61000061035156","58.61000061035156","58.61000061035156","","","","","","","","","","","","","","","","","","","","",""
"10583","","","","","","","","","","","","","","","","67.06999969482422","67.06999969482422","67.06999969482422","","","","","",""
"10598","","","","","","","","","","60.150001525878906","60.150001525878906","60.150001525878906","","","","","","","","","","","",""
"10612","","","","","","","","","","","","","61.959999084472656","61.959999084472656","61.959999084472656","","","","","","","","",""
"10621","","","","","","","","","","","","","","","","","","","68.58000183105469","68.58000183105469","68.58000183105469","","",""
"10683","","","","","","","63.70000076293945","63.70000076293945","63.70000076293945","","","","","","","","","","","","","","",""
"10731","","","","62.939998626708984","62.939998626708984","62.939998626708984","","","","","","","","","","","","","","","","","",""
"10733","59.56999969482422","59.56999969482422","59.56999969482422","","","","","","","","","","","","","","","","","","","","",""
"10762","","","","","","","","","","","","","","","","67.44999694824219","67.44999694824219","67.44999694824219","","","","","",""
"10777","","","","","","","","","","60.43000030517578","60.43000030517578","60.43000030517578","","","","","","","","","","","",""
"10791","","","","","","","","","","","","","58.18000030517578","58.18000030517578","58.18000030517578","","","","","","","","",""
"10795","","","","","","","","","","","","","","","","","","","66.41000366210938","66.41000366210938","66.41000366210938","","",""
"10824","","","","60.58000183105469","60.58000183105469","60.58000183105469","","","","","","","","","","","","","","","","","",""
"10826","60.72999954223633","60.72999954223633","60.72999954223633","","","","","","","","","","","","","","","","","","","","",""
"10862","","","","","","","64.45999908447266","64.45999908447266","64.45999908447266","","","","","","","","","","","","","","",""
"10941","","","","","","","","","","","","","","","","67.47000122070312","67.47000122070312","67.47000122070312","","","","","",""
"10955","","","","","","","62.11000061035156","62.11000061035156","62.11000061035156","","","","","","","","","","","","","","",""
"10956","","","","","","","","","","60.2599983215332","60.2599983215332","60.2599983215332","","","","","","","","","","","",""
"10969","","","","","","","","","","","","","","","","","","","67.56999969482422","67.56999969482422","67.56999969482422","","",""
"10970","","","","","","","","","","","","","59.04999923706055","59.04999923706055","59.04999923706055","","","","","","","","",""
"11003","","","","61.59000015258789","61.59000015258789","61.59000015258789","","","","","","","","","","","","","","","","","",""
"11005","59.25","59.25","59.25","","","","","","","","","","","","","","","","","","","","",""
"11120","","","","","","","","","","","","","","","","67.0999984741211","67.0999984741211","67.0999984741211","","","","","",""
"11134","","","","","","","62.70000076293945","62.70000076293945","62.70000076293945","","","","","","","","","","","","","","",""
"11135","","","","","","","","","","60.72999954223633","60.72999954223633","60.72999954223633","","","","","","","","","","","",""
